stream_id,date_day_id,time_of_day_id,user_id,category_id,category_name,viewer_count,language_id,user_name
316267487833,3340,45,688084212,516575,VALORANT,2,en,nacvio
316264626905,3340,45,192386855,27471,Minecraft,2,en,firebrimstone9
316409969627,3340,45,611367179,516575,VALORANT,2,en,Cycozic
315778447192,3340,45,857365779,516575,VALORANT,2,en,orykux
316267438425,3340,45,1397382702,27471,Minecraft,2,en,landonmovies
315308330087,3340,45,476391772,27471,Minecraft,2,pl,TefekK
315867451223,3340,45,176096500,516575,VALORANT,2,en,AL_UX
315467422949,3340,45,710560243,516575,VALORANT,2,nl,diacidluvs
316202408928,3340,45,161690310,32982,Grand Theft Auto V,2,en,610izzy
316083182044,3340,45,159365667,27471,Minecraft,2,en,NikolaiWentPurple
315865746519,3340,45,65721841,27471,Minecraft,2,en,AlanJMackie
316082354140,3340,45,62949995,26936,Music,2,en,Zamfield
316321670618,3340,45,524390535,516575,VALORANT,2,es,nandeox
315161776626,3340,45,1107409613,516575,VALORANT,2,en,xwhoiseri
315868345815,3340,45,407191308,27471,Minecraft,2,en,TirFrost
316412388827,3340,45,618212815,518184,Phasmophobia,2,en,xoxbreezy
316691676660,3340,45,501445257,516575,VALORANT,2,pt,maxuel_sb
315867996247,3340,45,1042453586,27471,Minecraft,2,es,insano5424k
315396774647,3340,45,455187651,516575,VALORANT,2,es,LastHylian
316411487707,3340,45,473253648,516575,VALORANT,2,es,TheFknLi
316558970870,3340,45,551475993,27471,Minecraft,2,es,liljanebodden
316322557018,3340,45,1297884551,516575,VALORANT,2,en,mov1bes
315396782711,3340,45,1370468772,518184,Phasmophobia,2,en,DrCokroach
316269228377,3340,45,1390824365,27471,Minecraft,2,en,thatsillygirl72
316637300341,3340,45,584654233,516575,VALORANT,2,pt,ySaDPlayer_
316265715289,3340,45,998650075,27471,Minecraft,2,en,h0rseflesh
316202677600,3340,45,1363219251,27471,Minecraft,2,en,diinomyte
